name,operator,address,lat,lon,point_type,opening_hours,phone,prepare_instruction
CHOROBY ZAKAŹNE,,"02-091 WARSZAWA, UL. ŻWIRKI I WIGURY 63 A",52.2019173,20.9848334,hospital,24/7,223179231,
SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE,,"06-400 CIECHANÓW, UL. POWSTAŃCÓW WIELKOPOLSKICH 2",52.8835407,20.634573860643602,hospital,24/7,236730277,
CHOROBY ZAKAŹNE,,"06-400 CIECHANÓW, UL. POWSTAŃCÓW WIELKOPOLSKICH 2",52.8835407,20.634573860643602,hospital,24/7,236730277,
RADOMSKI SZPITAL SPECJALISTYCZNY IM. TYTUSA CHAŁUBIŃSKIEGO,,"26-610 RADOM, UL. LEKARSKA",51.4001093,21.1459725,hospital,24/7,483615220,
CHOROBY ZAKAŹNE,,"26-610 RADOM, UL. TOCHTERMANA 1",51.3998949,21.1458909,hospital,24/7,483615220,
CENTRALNY SZPITAL KLINICZNY MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W WARSZAWIE,,"02-507 WARSZAWA, UL. WOŁOSKA 137",52.19902895,20.9983573717488,hospital,24/7,225081850,
ZESPÓŁ OPIEKI ZDROWOTNEJ W NYSIE,,NYSA/48-300/BOHATERÓW WARSZAWY 34,50.47106205,17.328316927650498,hospital,24/7,774087830,
ODDZIAŁ OBSERWACYJNO-ZAKAŹNY,,NYSA/48-300/ BOHATERÓW WARSZAWY 34,50.47106205,17.328316927650498,hospital,24/7,774087956,
ODDZIAŁ ANESTEZJOLOGII I INTENSYWNEJ TERAPII,,NYSA/48-300/ BOHATERÓW WARSZAWY 23,50.47137455,17.329402874027902,hospital,24/7,774087942,
UNIWERSYTECKI SZPITAL KLINICZNY W OPOLU,,OPOLE/ 45-401/ALEJA WINCENTEGO WITOSA 26,50.6766038,17.9753298,hospital,24/7,774520745,
ODDZIAŁ ANESTEZJOLOGII I INTENSYWNEJ TERAPII,,OPOLE/ 45-401/ALEJA WINCENTEGO WITOSA 26,50.6766038,17.9753298,hospital,24/7,"774520300,774520302,774520304,774520305",
1295 RYDYGIERA W SUWAŁKACH,,"SUWAŁKI, 16-400, SZPITALNA, 60",54.1190623,22.926289619622306,hospital,24/7,875629421,
1302 CHORÓB ZAKAŹNYCH,,"SUWAŁKI, 16-400, SZPITALNA, 60",54.1190623,22.926289619622306,hospital,24/7,875629215,
LUBUSKI SZPITAL SPECJALISTYCZNY PULMONOLOGICZNO-KARDIOLOGICZNY W TORZYMIU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,TORZYM/ 66-235/ UL. WOJSKA POLSKIEGO 52,52.3148823,15.0632145,hospital,24/7,683416300,
ODDZIAŁ GRUŹLICY I CHORÓB PŁUC*,,TORZYM/ 66-235/ UL. WOJSKA POLSKIEGO 52,52.3148823,15.0632145,hospital,24/7,683416300,
NOWY SZPITAL W SZPROTAWIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,SZPROTAWA/ 67-300/  UL. HENRYKOWSKA 1,51.56724245,15.5529162295467,hospital,24/7,412403628,
ODDZIAŁ PEDIATRYCZNY,,SZPROTAWA/ 67-300/  UL. HENRYKOWSKA 1,51.56724245,15.5529162295467,hospital,24/7,412403646,
PARAMEDIC 24 SP. Z O. O.,,SZCZECIN71-040GEN. JÓZEFA HALLERA 11,53.466021,18.025171,hospital,24/7,601632822,
116 SZPITAL WOJSKOWY Z PRZYCHODNIĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ,,OPOLE 45-759WALEREGO WRÓBLESKIEGO 46;,50.670192,17.927095,hospital,24/7,261625129,
SAMODZIELNY PUBLICZNY WOJEWÓDZKI SZPITAL ZESPOLONY ,,"71-455 SZCZECIN, UL. ARKOŃSKA 4  ",53.453058,14.525885999999998,hospital,24/7,"918139045,918139009,918139330",
SP ZOZ 107 SZPITAL WOJSKOWY W WAŁCZU ,,"78-600 WAŁCZ, UL. KOŁOBRZESKA 44  ",53.2831065,16.460239,hospital,24/7,261472912,
ODDZIAŁ OBSERWACYJNO-ZAKAŹNY Z PODODDZIAŁEM ZAKAŹNYM DZIECIĘCYM,,"KONIN 62-504, UL. SZPITALNA 45",52.1913128,18.2331492,hospital,24/7,632404402,
GINEKOLOGICZNO-POŁOŻNICZY SZPITAL KLINICZNY UNIWERSYTETU,,"POZNAŃ 60-535, UL. POLNA 33",52.40939215,16.8955725985462,hospital,24/7,618419273,
ODDZIAŁ NIEPŁODNOŚCI I ENDOKRYNOLOGII ROZRODU,,"POZNAŃ 60-535, UL. POLNA 33",52.40939215,16.8955725985462,hospital,24/7,618419225,
SZPITAL MIEJSKI ŚW. JANA PAWŁA II W,,"ELBLĄG, 82-300, UL. JANA AMOSA KOMEŃSKIEGO 35",54.1555301,19.4263318171208,hospital,24/7,552304258,
WOJEWÓDZKI SPECJALISTYCZNY SZPITAL,,"OLSZTYN, 10-651, UL. ŻOŁNIERSKA 18 A",53.769173,20.491182,hospital,24/7,895393421,
