name,operator,address,lat,lon,point_type,opening_hours,phone,prepare_instruction
NAMYSŁOWSKIE CENTRUM ZDROWIA,,NAMYSŁÓW/46-100/OLEŚNICKA 4,51.08320585,17.7088247097125,hospital,24/7,"77 404 02 48, 77 404 02 50",
SZPITAL OGÓLNY IM. DR WITOLDA GINELA W GRAJEWIE,,"GRAJEWO 19-200, KONSTYTUCJI 3 MAJA 34",53.64611755,22.4699462806249,hospital,24/7,86 272 32 71,
PRZEDSIĘBIORSTWO OPIEKI SZPITALNEJ - ODDZIAŁ OBSERWACYJNO - ZAKAŹNY,,"GRAJEWO 19-200, KONSTYTUCJI 3 MAJA 34",53.64611755,22.4699462806249,hospital,24/7,86 272 32 71 WEW. 233,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W AUGUSTOWIE,,"AUGUSTÓW, 16-300, SZPITALNA 12",53.8480175,22.9887483,hospital,24/7,87 644 42 84,
SZPITAL - ODDZIAŁ OBSERWACYJNO - ZAKAŹNY,,"AUGUSTÓW, 16-300, SZPITALNA 12",53.8480175,22.9887483,hospital,24/7,87 64 44 250,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W HAJNÓWCE,,"HAJNÓWKA, 17-200 DOC. ADAMA
DOWGIRDA, 9",52.741585,23.586658,hospital,24/7,85 682 92 02,
SZPITAL IM. LEK. WŁODZIMIERZA MANTIUKA - ODDZIAŁ OBSERWACYJNO-,,"HAJNÓWKA, 17-200, DOC. ADAMA
DOWGIRDA, 9",52.741585,23.586658,hospital,24/7,606997561,
SZPITAL WOJEWÓDZKI IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W ŁOMŻY,,676 PIŁSUDSKIEGO 11,53.7728761,20.5003733,hospital,24/7,86 473 36 24,
SZPITAL WOJEWÓDZKI IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W ŁOMŻY,,684 PIŁSUDSKIEGO 11,53.7728761,20.5003733,hospital,24/7,86 473 36 24,
SZPITAL SPECJALISTYCZNY - KLINIKA CHORÓB ZAKAŹNYCH I NEUROINFEKCJI,,15-540 BIAŁYSTOK UL. ŻURAWIA 14,53.1097655,23.1891930013353,hospital,24/7,85 740 95 73,
"SZPITAL SPECJALISTYCZNY - KLINIKA
CHORÓB ZAKAŹNYCH I HEPATOLOGII Z
PODODDZIAŁAMI: OBSERWACYJNYM,
ZAKAŻONYCH HIV I CHORYCH NA AIDS",,15-540 BIAŁYSTOK UL. ŻURAWIA 14,53.1097655,23.1891930013353,hospital,24/7,85 740 95 73,
SZPITAL SPECJALISTYCZNY - PODODDZIAŁ DLA ZAKAŻONYCH HIV I CHORYCH NA AIDS,,15-540 BIAŁYSTOK UL. ŻURAWIA 14,53.1097655,23.1891930013353,hospital,24/7,85 740 95 73,
SZPITAL SPECJALISTYCZNY - KLINIKA CHORÓB ZAKAŹNYCH I CHORÓB WĄTROBY,,15-540 BIAŁYSTOK UL. ŻURAWIA 14,53.1097655,23.1891930013353,hospital,24/7,85 740 95 73,
UNIWERSYTECKI DZIECIĘCY SZPITAL KLINICZNY IM. L. ZAMENHOFA W,,"BIAŁYSTOK 15-274, JERZEGO
WASZYNGTONA, 17",53.124021,23.155517,hospital,24/7,85 745 05 00,
DZIECIĘCY SZPITAL UNIWERSYTECKI - KLINIKA OBSERWACYJNO - ZAKAŹNA DZIECI,,"BIAŁYSTOK 15-274, JERZEGO
WASZYNGTONA, 17",53.124021,23.155517,hospital,24/7,85 745 06 93,
WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO SP ZOZ W SUWAŁKACH,,"UL. MICKIEWICZA 11, 16-400 SUWAŁKI",54.063077,22.964111,transport,24/7,,
WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO W SUWAŁKACH - ZESPÓŁ,,"UL. MICKIEWICZA 11, 16-400 SUWAŁKI",54.063077,22.964111,transport,24/7,718,
WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO W SUWAŁKACH - ZESPÓŁ,,"UL. ROSICZKOWA 2, 16-300 AUGUSTÓW",53.8343657,22.9698277133051,transport,24/7,722,
WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY,,"UL. SZOSA ZAMBROWSKA 1/19, 18-400
ŁOMŻA",53.174714,22.07887,transport,24/7,86 216 62 15,
WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO W ŁOMŻY-ZESPÓŁ,,"UL. SZOSA ZAMBROWSKA 1/19, 18-400
ŁOMŻA",53.174714,22.07887,transport,24/7,730,
WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO W ŁOMŻY-ZESPÓŁ,,"UL. WOJSKA POLSKIEGO 74B, 19-200
GRAJEWO",53.639315,22.46877,transport,24/7,734,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ WOJEWÓDZKA STACJA,,"UL. POLESKA 89, 15-874 BIAŁYSTOK",53.13769,23.144253,hospital,24/7,85 663 73 01,
WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO W BIAŁYMSTOKU-ZESPÓŁ,,"UL. POLESKA 89, 15-874 BIAŁYSTOK",53.13769,23.144253,transport,24/7,745,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW,,"BIAŁYSTOK, 15-471, UL. FABRYCZNA 27",53.13935395,23.1658275038046,hospital,24/7,85 869 35 50,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW,,"BIAŁYSTOK, 15-471, UL. FABRYCZNA 27",53.13935395,23.1658275038046,hospital,24/7,85 869 35 50,
"STOWARZYSZENIE POMOCY RODZINOM
""NADZIEJA""",,"ŁOMŻA, 18-400, UL. ZAWADZKA 55",53.1578185,22.0757325554692,hospital,24/7,600101162,
ZESPÓŁ TRANSPORTU MEDYCZNEGO,,"ŁOMŻA, 18-400, UL. ZAWADZKA 55",53.1578185,22.0757325554692,transport,24/7,761,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SZPITAL UNIWERSYTECKI W KRAKOWIE,,"KRAKÓW, 31-501, UL. MIKOŁAJA KOPERNIKA 36",50.0629778,19.9513069,hospital,24/7,"+48 12 424 70 00, +48 12 424 70 01",
SZPITAL UNIWERSYTECKI W KRAKOWIE - SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ,,"KRAKÓW, 30-688,  UL. M. JAKUBOWSKIEGO 2",50.052652,19.987345,hospital,24/7,"+48 12 400 20 00, +48 12 400 20 12, +48 400 20 47",
SZPITAL SPECJALISTYCZNY IM. STEFANA ŻEROMSKIEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAKOWIE,,"KRAKÓW, 31-913, OS. NA SKARPIE 66",50.06550345,20.0461958962875,hospital,24/7,"+ 48 12 644 01 44, +48 12 622 94 65",
SZPITAL SPECJALISTYCZNY IM. STEFANA ŻEROMSKIEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAKOWIE,,"KRAKÓW, 31-913, OS. NA SKARPIE 66",50.06550345,20.0461958962875,hospital,24/7,"+ 48 12 622 94 03, + 48 12 622 93 90, + 48 12 622 95 02",
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W MYŚLENICACH,,"MYŚLENICE, 32 - 400, UL. SZPITALNA 2",49.8290211,19.9463865664783,hospital,24/7,"+48 12 272 10 85, +48 12 273 03 55",
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W MYŚLENICACH,,"MYŚLENICE, 32 - 400, UL. SZPITALNA 2",49.8290211,19.9463865664783,hospital,24/7,"+48 12 273-03-50, +48 12 273-03-54",
SPECJALISTYCZNY SZPITAL IM. E. SZCZEKLIKA W TARNOWIE,,"TARNÓW, 33-100, UL. SZPITALNA 13",50.0161723,20.9947686,hospital,24/7,"+48 14 63 10 100,",
SPECJALISTYCZNY SZPITAL IM. E. SZCZEKLIKA W TARNOWIE,,"TARNÓW, 33-100, UL. SZPITALNA 13",50.0161723,20.9947686,hospital,24/7,"+ 48 14 63 10 498, + 48 14 63 10 419, +48 14 63 10 508",
KRAKOWSKI SZPITAL SPECJALISTYCZNY IM. JANA PAWŁA II W KRAKOWIE,,"KRAKÓW, 31-202, UL. PRĄDNICKA 80",50.0899651,19.9369008,hospital,24/7,"+48 12 614 20 00, +48 12 614 20 01",
KRAKOWSKI SZPITAL SPECJALISTYCZNY IM. JANA PAWŁA II W KRAKOWIE,,"KRAKÓW, 31-202, UL. PRĄDNICKA 80",50.0899651,19.9369008,hospital,24/7,"+48 12 614 23 22, +48 12 614 23 26 802",
SZPITAL SPECJALISTYCZNY IM. JĘDRZEJA ŚNIADECKIEGO W NOWYM SĄCZU,,"NOWY SĄCZ, 33 - 300, UL. MŁYŃSKA 10",49.61975215,20.7003043172548,hospital,24/7,+ 48 18 443 88 77,
SZPITAL SPECJALISTYCZNY IM. JĘDRZEJA ŚNIADECKIEGO W NOWYM SĄCZU,,"DĄBROWA 1, WIELOGŁOWY 33-311",49.6731,20.69125,hospital,24/7,+ 48 18 44-32-123,
SZPITAL SPECJALISTYCZNY IM. JĘDRZEJA ŚNIADECKIEGO W NOWYM SĄCZU,,"NOWY SĄCZ, 33 - 300, UL. MŁYŃSKA 10",49.61975215,20.7003043172548,hospital,24/7,"+ 48 18 44-25-802, + 48 18 44-25-872",
ZESPÓŁ OPIEKI ZDROWOTNEJ W DĄBROWIE TARNOWSKIEJ,,"DĄBROWA TARNOWSKA, 33-200, UL. SZPITALNA 1",50.1770168,20.9766395371034,hospital,24/7,"+48 014 642 28 31, + 48 014 642 27 50",
ZESPÓŁ OPIEKI ZDROWOTNEJ W DĄBROWIE TARNOWSKIEJ,,"DĄBROWA TARNOWSKA, 33-200, UL. SZPITALNA 1",50.1770168,20.9766395371034,hospital,24/7,"+ 48 14 644 32 61, + 48  14 644 32 88",
NOWY SZPITAL W OLKUSZU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,"OLKUSZ, 32-300, UL. 1000-LECIA 13",50.268612,19.570096,hospital,24/7,+ 48 41 240 1200,
NOWY SZPITAL W OLKUSZU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,"OLKUSZ, 32-300, UL. 1000-LECIA 13",50.268612,19.570096,hospital,24/7,"+ 48 41 240 1272, + 48 41 240 1276",
SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W PROSZOWICACH,,"PROSZOWICE, 32-100, UL. MIKOŁAJA KOPERNIKA 13",50.1859056,20.2990295,hospital,24/7,"+48 12 386 51 00, +48 12 386 51 05",
SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W PROSZOWICACH,,"PROSZOWICE, 32-100, UL. MIKOŁAJA KOPERNIKA 13",50.1859056,20.2990295,hospital,24/7,"+48 12 386 52 10, + 48 12 386 52 11, +48 12 386 51 60",
SZPITAL ŚW. ANNY W MIECHOWIE,,"MIECHÓW, 32-200, UL. SZPITALNA 3",50.3539707,20.0345555,hospital,24/7,"+48 41 38 20 100,",
SZPITAL ŚW. ANNY W MIECHOWIE,,"MIECHÓW, 32-200, UL. SZPITALNA 3",50.3539707,20.0345555,hospital,24/7,"+ 48 41 38 20 289, + 48  41 38 20 364, + 48 41 38 20 299",
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - SĄDECKIE POGOTOWIE RATUNKOWE,,"UL. ŚNIADECKICH 15, 33-300 NOWY SĄCZ",49.6167789,20.7033002,hospital,24/7,+48 18 442 09 49,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - SĄDECKIE POGOTOWIE RATUNKOWE (2 ZESPOŁY TRANSPORTU SANITARNEGO),,"UL. ŚNIADECKICH 15, 33-300 NOWY SĄCZ",49.6167789,20.7033002,transport,24/7,854,
PODHALAŃSKI SZPITAL SPECJALISTYCZNY IM. JANA PAWŁA II W NOWYM TARGU,,"UL. SZPITALNA 14, 34-400 NOWY TARG",49.49013635,20.0276193429691,hospital,24/7,+48 18 263 30 01,
MAŁOPOLSKA KOLUMNA TRANSPORTU SANITARNEGO W TARNOWIE,,"UL. CHYSZOWSKA 10, 33-100 TARNÓW",50.00912965,20.9593948982068,transport,24/7,+48 14 621 04 98,
MAŁOPOLSKA KOLUMNA TRANSPORTU SANITARNEGO W TARNOWIE (2 ZESPOŁY TRANSPORTU SANITARNEGO),,"UL. KOPERNIKA 19, 31-501 KRAKÓW",50.062481,19.951393,transport,24/7,869,
MAŁOPOLSKA KOLUMNA TRANSPORTU SANITARNEGO W TARNOWIE (1 ZESPÓŁ TRANSPORTU SANITARNEGO),,"UL. CHYSZOWSKA 10, 33-100 TARNÓW",50.00912965,20.9593948982068,transport,24/7,873,
SZPITAL POWIATOWY W LIMANOWEJ IMIENIA MIŁOSIERDZIA BOŻEGO,,"UL. PIŁSUDSKIEGO 61, 34-600 LIMANOWA",49.716558,20.413766,hospital,24/7,+48 18 330 17 00,
SZPITAL POWIATOWY W LIMANOWEJ IMIENIA MIŁOSIERDZIA BOŻEGO (1 ZESPÓŁ TRANSPORTU SANITARNEGO),,"UL. PIŁSUDSKIEGO 61, 34-600 LIMANOWA",49.716558,20.413766,transport,24/7,889,
SCANMED SPÓŁKA AKCYJNA,,"UL. ARMII KRAJOWEJ 18, 30-150 KRAKÓW",50.07179465,19.8959748309906,hospital,24/7,"+48 12 629 89 00, +48 12 629 88 00",
SCANMED SPÓŁKA AKCYJNA (1 ZESPÓŁ TRANSPORTU SANITARNEGO),,"UL. ARMII KRAJOWEJ 5, 30-150 KRAKÓW",50.0757524,19.88878,transport,24/7,897,
POWIATOWA STACJA POGOTOWIA RATUNKOWEGO W TARNOWIE,,"AL. MATKI BOŻEJ FATIMSKIEJ  2, 33-100 TARNÓW",50.016426,20.9918184556121,transport,24/7,+48 14 621 77 91,
POWIATOWA STACJA POGOTOWIA RATUNKOWEGO W TARNOWIE (1 ZESPÓŁ TRANSPORTU SANITARNEGO),,"AL. MATKI BOŻEJ FATIMSKIEJ 2, 33-100 TARNÓW",50.016426,20.9918184556121,transport,24/7,905,
"SAMODZIELNY PUBLICZNY SZPITAL KLINICZNY NR1 W LUBLINIE,",,"LUBLIN, 20-081,  UL. STASZICA 16",51.2506105,22.5625164072842,hospital,24/7,81 532 39 35,
LECZNICTWO SZPITALNE SPSK NR 1 W LUBLINIE,,"LUBLIN, 20-081,  UL. STASZICA 16",51.2506105,22.5625164072842,hospital,24/7,81 532 39 35 914,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W ŁUKOWIE,,"ŁUKÓW, 21-400,  UL. DOKTORA A. ROGALIŃSKIEGO 3",51.931985,22.379575,hospital,24/7,25 798 29 80,
ZESPÓŁ LECZNICTWA SZPITALNEGO,,"ŁUKÓW, 21-400,  UL. DOKTORA A. ROGALIŃSKIEGO 3",51.931985,22.379575,hospital,24/7,25 798 29 80,
SAMODZIELNY PUBLICZNY SZPITAL WOJEWÓDZKI IM. JANA BOŻEGO W LUBLINIE,,"LUBLIN,  20-089, UL. MIECZYSŁAWA BIERNACKIEGO 9",51.25574145,22.567671186553,hospital,24/7,81 740 20 39,
SZPITAL WIELOPROFILOWY,,"LUBLIN,  20-089, UL. MIECZYSŁAWA BIERNACKIEGO 9",51.25574145,22.567671186553,hospital,24/7,81 740 20 39,
WOJEWÓDZKI SZPITAL SPECJALISTYCZNY W BIAŁEJ PODLASKIEJ,,"BIAŁA PODLASKA, 21-500 , UL. TEREBELSKA 57-65",52.0465,23.11073,hospital,24/7,83 414 72 11,
WOJEWÓDZKI SZPITAL SPECJALISTYCZNY W BIAŁEJ PODLASKIEJ - SZPITAL,,"BIAŁA PODLASKA, 21-500 , UL. TEREBELSKA 57-65",52.0465,23.11073,hospital,24/7,83 414 72 11,
SAMODZIELNY PUBLICZNY WOJEWÓDZKI SZPITAL SPECJALISTYCZNY W CHEŁMIE,,"CHEŁM, 22-100,  UL. CERAMICZNA 1",51.1501864,23.4582021,hospital,24/7,943,
SAMODZIELNY PUBLICZNY WOJEWÓDZKI SZPITAL SPECJALISTYCZNY W CHEŁMIE-SZPITAL,,"CHEŁM, 22-100,  UL. SZPITALNA 53B",51.1486152,23.4564193,hospital,24/7,82 562 32 23,
SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W TOMASZOWIE LUBELSKIM,,"TOMASZÓW LUBELSKI, 22-600 , UL. ALEJE GRUNWALDZKIE 1",50.443058,23.4159827,hospital,24/7,84 664 44 11,
SZPITAL,,"TOMASZÓW LUBELSKI, 22-600 , UL. ALEJE GRUNWALDZKIE 1",50.443058,23.4159827,hospital,24/7,84 664 44 11 DO 19,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W PUŁAWACH,,"PUŁAWY, 24-100 , UL. JÓZEFA BEMA 1",51.420829,21.9750042,hospital,24/7,81 45 02 274,
SZPITAL,,"PUŁAWY, 24-100 , UL. JÓZEFA BEMA 1",51.420829,21.9750042,hospital,24/7,81 45 02 274,
ARION SZPITALE SP. Z O.O. W UPADŁOŚCI,,"WARSZWA, 04-854,  UL. KAZIMIERZA KRÓLA 39",52.189987,21.181744,hospital,24/7,,
SZPITAL,,"BIŁGORAJ, 23-400, UL. POJASKA 5",50.52952125,22.7136909065445,hospital,24/7,84 688 22 05,
SAMODZIELNA PUBLICZNA STACJA POGOTOWIA RATUNKOWEGO I TRANSPORTU SANITARNEGO W ZAMOŚCIU,,"ZAMOŚĆ, 22-400 , STAROWIEJSKA 23",50.7315779,23.273673,transport,24/7,84 638 40 65,
WOJEWÓDZKIE POGOTOWIE RATUNKOWE SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBLINIE,,"LUBLIN, 20-043, UL. SPADOCHRONIARZY 8",51.2482238,22.5320237,hospital,24/7,81 533 77 90,
STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W BIAŁEJ PODLASKIEJ,,"BIAŁA PODLASKA, 21-500, WARSZAWSKA 20",52.03124105,23.1096546085012,transport,24/7,83 343 40 68,
STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W BIAŁEJ PODLASKIEJ,,"BIAŁA PODLASKA, 21-500, WARSZAWSKA 20",52.03124105,23.1096546085012,transport,24/7,83 343 40 68,
STACJA RATOWNICTWA MEDYCZNEGO W CHEŁMIE SPZOZ,,"CHEŁM, 22-100 , REJOWIECKA 128",51.1463962,23.4373763,transport,24/7,82 565 52 34,
SZPITAL UNIWERSYTECKI IMIENIA KAROLA MARCINKOWSKIEGO W ZIELONEJ GÓRZE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,ZIELONA GÓRA/ 65-046/ UL. ZYTY 26,51.94147015,15.5194597114492,hospital,24/7,68 3296478; 68 3296481; 68 3296200,
WIELOSPECJALISTYCZNY SZPITAL WOJEWÓDZKI W GORZOWIE WLKP. SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,GORZÓW WIELKOPOLSKI/ 66-400/ UL. JANA DEKERTA 1,52.7635523,15.2377100726301,hospital,24/7,957332249,
ODDZIAŁ ANESTEZJOLOGII I INTENSYWNEJ TERAPII,,GORZÓW WIELKOPOLSKI/ 66-400/ UL. FRANCISZKA WALCZAKA 42,52.75751395,15.2700392253143,hospital,24/7,957332258,
105. KRESOWY SZPITAL WOJSKOWY Z PRZYCHODNIĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ,,ŻARY/ 68-200/ UL. DOMAŃSKIEGO 2,51.6415692,15.1484862622133,hospital,24/7,684708849,
ODDZIAŁ POŁOŻNICZO-GINEKOLOGICZNY,,ŻAGAŃ/ 68-100/ UL. ŻELAZNA 1A,51.6124839,15.3319936396654,hospital,24/7,684772308,
ODDZIAŁ NOWORODKOWY,,ŻAGAŃ/ 68-100/ UL. ŻELAZNA 1A,51.6124839,15.3319936396654,hospital,24/7,684772312,
ODDZIAŁ PULMONOLOGII Z PODODDZIAŁEM CHORÓB WEWNĘTRZNYCH,,ŻAGAŃ/ 68-100/ UL. ŻELAZNA 1A,51.6124839,15.3319936396654,hospital,24/7,684772293,
SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W KOZIENICACH,,"26-900 KOZIENICE, UL. AL.WŁ. SIKORSKIEGO 10",51.587037,21.546264,hospital,24/7,48 679 72 89; 48 679 72 96,
CHOROBY ZAKAŹNE,,"26-900 KOZIENICE, UL. AL.WŁ. SIKORSKIEGO 10",51.587037,21.546264,hospital,24/7,48 679 72 89; 48 679 72 96 1061,
WOJEWÓDZKI SZPITAL ZESPOLONY W PŁOCKU,,"09-400 PŁOCK, UL. MEDYCZNA 19",52.5573102,19.6548176747337,hospital,24/7,24 364 68 71; 24 364 64 03,
CHOROBY ZAKAŹNE,,"09-400 PŁOCK, UL. MEDYCZNA 19",52.5573102,19.6548176747337,hospital,24/7,24 364 68 71; 24 364 64 03 1071,
WOJEWÓDZKI SZPITAL ZAKAŹNY W WARSZAWIE,,"01-201 WARSZAWA, UL. WOLSKA 37",52.2344027,20.9719530132082,hospital,24/7,22 33 55 261,
CHOROBY ZAKAŹNE,,"01-201 WARSZAWA, UL. WOLSKA 37",52.2344027,20.9719530132082,hospital,24/7,22 33 55 261 1081,
MAZOWIECKI SZPITAL SPECJALISTYCZNY IM. DR. JÓZEFA PSARSKIEGO W OSTROŁĘCE,,"07-410 OSTROŁĘKA, AL. JANA PAWŁA II 120A",53.0623124,21.5901177,hospital,24/7,29 765 12 63; 29 765 12 54; 297 65 21 18,
CHOROBY ZAKAŹNE,,"07-410 OSTROŁĘKA, AL. JANA PAWŁA II 120A",53.0623124,21.5901177,hospital,24/7,29 765 12 63; 29 765 12 54; 297 65 21 18 1091,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W SIEDLCACH,,"08 -110 SIEDLCE, UL. JANA KILIŃSKIEGO 29",52.1629329,22.275448,hospital,24/7,25 632 20 61 DO 68 WEW. 213,
CHOROBY ZAKAŹNE,,"08 -110 SIEDLCE, UL. STAROWIEJSKA 15",52.1649485,22.3005658,hospital,24/7,25 632 20 61 DO 68 WEW. 213,
WOJSKOWY INSTYTUT MEDYCZNY CENTRALNEGO SZPITALA KLINICZNEGO MINISTRESTWA OBRONY NARODOWEJ,,"04-141 WARSZAWA, UL. SZASERÓW 128",52.25207525,21.0890925737613,hospital,24/7,261818622,
CHOROBY ZAKAŹNE,,"04-141 WARSZAWA, UL. SZASERÓW 128",52.25207525,21.0890925737613,hospital,24/7,261818627 1109,
UNIWERSYTECKIE CENTRUM KLINICZNE WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - DZIECIĘCY SZPITAL KLINICZNY IM. JÓZEFA POLIKARPA BRUDZIŃSKIEGO W WARSZAWIE,,"02-097 WARSZAWA, UL. BANACHA 1A",52.2098474,20.9843448,hospital,24/7,22 317 92 31,
CHOROBY ZAKAŹNE,,"02-091 WARSZAWA, UL. ŻWIRKI I WIGURY 63 A",52.2019173,20.9848334,hospital,24/7,22 317 92 31 1119,
SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE,,"06-400 CIECHANÓW, UL. POWSTAŃCÓW WIELKOPOLSKICH 2",52.8835407,20.6345738606436,hospital,24/7,23 673 02 77,
CHOROBY ZAKAŹNE,,"06-400 CIECHANÓW, UL. POWSTAŃCÓW WIELKOPOLSKICH 2",52.8835407,20.6345738606436,hospital,24/7,23 673 02 77 1129,
RADOMSKI SZPITAL SPECJALISTYCZNY IM. TYTUSA CHAŁUBIŃSKIEGO,,"26-610 RADOM, UL. LEKARSKA",51.4001093,21.1459725,hospital,24/7,48 361 52 20,
CHOROBY ZAKAŹNE,,"26-610 RADOM, UL. TOCHTERMANA 1",51.3998949,21.1458909,hospital,24/7,48 361 52 20 1139,
CENTRALNY SZPITAL KLINICZNY MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W WARSZAWIE,,"02-507 WARSZAWA, UL. WOŁOSKA 137",52.19902895,20.9983573717488,hospital,24/7,22 508 18 50,
CHOROBY ZAKAŹNE,,"02-507 WARSZAWA, UL. WOŁOSKA 137",52.19902895,20.9983573717488,hospital,24/7,22 508 18 50,
"""LUXURY MEDICAL CARE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - SPÓŁKA
KOMANDYTOWA",,"00-195 WARSZAWA, SŁOMIŃSKIEGO 17/47",52.2570661,20.9899599,hospital,24/7,22 525 12 09 GŁÓWNY DYSPOZYTOR PRM W WARSZAWIE,
ZESPÓŁ TRANSPORTU SANITARNEGO,,"00-716 WARSZAWA, BARTYCKA 175",52.21228995,21.05077716467,transport,24/7,22 525 12 09 GŁÓWNY DYSPOZYTOR PRM W WARSZAWIE,
"""LUXURY MEDICAL CARE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - SPÓŁKA
KOMANDYTOWA",,"00-716 WARSZAWA, BARTYCKA 175",52.21228995,21.05077716467,hospital,24/7,22 525 12 09 GŁÓWNY DYSPOZYTOR PRM W WARSZAWIE 1161,
"WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO I TRANSPORTU SANITARNEGO
""MEDITRANS"" SP ZOZ W WARSZAWIE",,"00-685 WARSZAWA, POZNAŃSKA 22",52.2259293,21.011937,transport,24/7,22 525 12 09 GŁÓWNY DYSPOZYTOR PRM W WARSZAWIE,
ZESPÓŁ TRANSPORTU SANITARNEGO,,"02-625 WARSZAWA, WORONICZA 19",52.18821435,21.0067099446758,transport,24/7,22 525 12 09 GŁÓWNY DYSPOZYTOR PRM W WARSZAWIE,
ZESPÓŁ TRANSPORTU SANITARNEGO,,"02-625 WARSZAWA, WORONICZA 19",52.18821435,21.0067099446758,transport,24/7,22 525 12 09 GŁÓWNY DYSPOZYTOR PRM W WARSZAWIE,
ZESPÓŁ TRANSPORTU SANITARNEGO,,"02-625 WARSZAWA, WORONICZA 19",52.18821435,21.0067099446758,transport,24/7,22 525 12 09 GŁÓWNY DYSPOZYTOR PRM W WARSZAWIE 1179,
SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO I TRANSPORTU SANITARNEGO W PŁOCKU,,"09-400 PŁOCK, UL. NARODOWYCH SIŁ ZBROJNYCH 5",52.560398,19.698442,transport,24/7,24 366 44 01 GŁÓWNY DYSPOZYTOR PRM W PŁOCKU,
ZESPÓŁ TRANSPORTU SANITARNEGO,,"09-402 PŁOCK, UL. STRZELECKA 3",52.5406884,19.7102547040902,transport,24/7,24 366 44 01 GŁÓWNY DYSPOZYTOR PRM W PŁOCKU 1189,
"ZESPÓŁ OPIEKI ZDROWOTNEJ ""SZPITALA POWIATOWEGO"" W SOCHACZEWIE",,"96-500 SOCHACZEW, BATALIONÓW CHŁOPSKICH 3/7",52.23911065,20.2266937672297,hospital,24/7,24 366 44 01 GŁÓWNY DYSPOZYTOR PRM W PŁOCKU,
